msrvtt_835.mp4,96.644562, 5.114609,38.379280
msrvtt_8377.mp4,95.286156, 4.692793,33.924149
msrvtt_8424.mp4,99.211906, 6.907442,57.351982
msrvtt_8455.mp4,96.077553, 3.181140,30.179369
msrvtt_8489.mp4,99.405563, 7.998644,62.329960
msrvtt_856.mp4,66.385178, 3.060205,13.655794
msrvtt_8863.mp4,84.635284, 3.984196,21.795305
msrvtt_8898.mp4,91.355728, 5.050406,29.479364
msrvtt_9258.mp4,98.573250, 5.040265,46.455486
msrvtt_9354.mp4,99.188820, 5.359142,52.993893
msrvtt_9437.mp4,81.798630, 3.791524,19.966267
msrvtt_9657.mp4,78.923187, 4.987848,21.679207
msrvtt_9780.mp4,95.551369, 5.776436,37.537273
msrvtt_9784.mp4,93.218201, 3.412663,26.512203
msrvtt_9873.mp4,98.789337, 5.359629,49.059494
msrvtt_9916.mp4,77.776314, 2.665438,15.341743
